lat,lon,mag,depth
2.419000000000000128e+01,1.210600000000000023e+02,3.169999999999999929e+00,5.599999999999999645e+00
2.421400000000000219e+01,1.210439999999999969e+02,3.600000000000000089e+00,5.799999999999999822e+00
2.396000000000000085e+01,1.214089999999999918e+02,3.060000000000000053e+00,3.200000000000000178e+00
2.357699999999999818e+01,1.214749999999999943e+02,3.089999999999999858e+00,2.089999999999999858e+01
2.382099999999999795e+01,1.209339999999999975e+02,3.770000000000000018e+00,4.500000000000000000e+00
2.362000000000000099e+01,1.208100000000000023e+02,3.140000000000000124e+00,7.900000000000000355e+00
2.421000000000000085e+01,1.210799999999999983e+02,3.000000000000000000e+00,3.399999999999999911e+00
2.369999999999999929e+01,1.214300000000000068e+02,3.129999999999999893e+00,1.390000000000000036e+01
2.483999999999999986e+01,1.219800000000000040e+02,3.129999999999999893e+00,6.799999999999999822e+00
2.480999999999999872e+01,1.216299999999999955e+02,3.089999999999999858e+00,6.809999999999999432e+01
2.384900000000000020e+01,1.210339999999999918e+02,3.750000000000000000e+00,2.360000000000000142e+01
2.400699999999999790e+01,1.206370000000000005e+02,3.500000000000000000e+00,1.159999999999999964e+01
2.400000000000000000e+01,1.206310000000000002e+02,3.899999999999999911e+00,1.739999999999999858e+01
2.396000000000000085e+01,1.206500000000000057e+02,3.040000000000000036e+00,1.109999999999999964e+01
2.419000000000000128e+01,1.210600000000000023e+02,3.040000000000000036e+00,3.100000000000000089e+00
2.397800000000000153e+01,1.206340000000000003e+02,3.700000000000000178e+00,1.080000000000000071e+01
2.423999999999999844e+01,1.211599999999999966e+02,3.419999999999999929e+00,1.050000000000000000e+01
2.423999999999999844e+01,1.211599999999999966e+02,3.399999999999999911e+00,1.509999999999999964e+01
2.389699999999999847e+01,1.215479999999999876e+02,3.049999999999999822e+00,1.480000000000000071e+01
2.476000000000000156e+01,1.210199999999999960e+02,3.009999999999999787e+00,1.500000000000000000e+01
2.339999999999999858e+01,1.215900000000000034e+02,3.040000000000000036e+00,3.289999999999999858e+01
2.356500000000000128e+01,1.206679999999999922e+02,3.479999999999999982e+00,8.400000000000000355e+00
2.396000000000000085e+01,1.210600000000000023e+02,3.160000000000000142e+00,1.259999999999999964e+01
2.467000000000000171e+01,1.208900000000000006e+02,3.100000000000000089e+00,1.540000000000000036e+01
2.351699999999999946e+01,1.203939999999999912e+02,3.700000000000000178e+00,8.800000000000000711e+00
2.352800000000000225e+01,1.203939999999999912e+02,3.259999999999999787e+00,1.150000000000000000e+01
2.366499999999999915e+01,1.208499999999999943e+02,3.740000000000000213e+00,3.600000000000000089e+00
2.408999999999999986e+01,1.215020000000000095e+02,3.350000000000000089e+00,2.600000000000000089e+00
2.408999999999999986e+01,1.213199999999999932e+02,3.370000000000000107e+00,6.799999999999999822e+00
2.417999999999999972e+01,1.210600000000000023e+02,3.200000000000000178e+00,3.000000000000000000e+00
2.328500000000000014e+01,1.204989999999999952e+02,3.100000000000000089e+00,1.159999999999999964e+01
2.324500000000000099e+01,1.208260000000000076e+02,3.379999999999999893e+00,2.200000000000000178e+00
2.440599999999999881e+01,1.218359999999999985e+02,3.020000000000000018e+00,9.800000000000000711e+00
2.398999999999999844e+01,1.211099999999999994e+02,3.109999999999999876e+00,4.700000000000000178e+00
2.420499999999999829e+01,1.212199999999999989e+02,3.620000000000000107e+00,2.399999999999999911e+00
2.387999999999999901e+01,1.218700000000000045e+02,3.189999999999999947e+00,3.450000000000000000e+01
2.393199999999999861e+01,1.206790000000000020e+02,3.399999999999999911e+00,2.510000000000000142e+01
2.317800000000000082e+01,1.208349999999999937e+02,3.189999999999999947e+00,8.199999999999999289e+00
2.316800000000000281e+01,1.208379999999999939e+02,3.120000000000000107e+00,1.100000000000000089e+00
2.421000000000000085e+01,1.214099999999999966e+02,3.040000000000000036e+00,9.800000000000000711e+00
2.437999999999999901e+01,1.209129999999999967e+02,3.120000000000000107e+00,2.000000000000000000e+00
2.460999999999999943e+01,1.218400000000000034e+02,3.069999999999999840e+00,7.279999999999999716e+01
2.482000000000000028e+01,1.219500000000000028e+02,3.009999999999999787e+00,1.069999999999999929e+01
2.432999999999999829e+01,1.220570000000000022e+02,3.319999999999999840e+00,1.259999999999999964e+01
2.430000000000000071e+01,1.210600000000000023e+02,3.129999999999999893e+00,4.900000000000000355e+00
2.419500000000000028e+01,1.210889999999999986e+02,4.099999999999999645e+00,1.699999999999999956e+00
2.405000000000000071e+01,1.210199999999999960e+02,3.109999999999999876e+00,6.200000000000000178e+00
2.419300000000000139e+01,1.210859999999999985e+02,3.700000000000000178e+00,2.399999999999999911e+00
2.435000000000000142e+01,1.209099999999999966e+02,3.379999999999999893e+00,4.900000000000000355e+00
2.419400000000000261e+01,1.210970000000000084e+02,3.770000000000000018e+00,5.700000000000000178e+00
2.421999999999999886e+01,1.211299999999999955e+02,3.350000000000000089e+00,7.799999999999999822e+00
2.452499999999999858e+01,1.220049999999999955e+02,3.899999999999999911e+00,2.300000000000000000e+01
2.360999999999999943e+01,1.208700000000000045e+02,3.100000000000000089e+00,1.030000000000000071e+01
2.339999999999999858e+01,1.209099999999999966e+02,3.029999999999999805e+00,4.799999999999999822e+00
2.289000000000000057e+01,1.204599999999999937e+02,3.160000000000000142e+00,1.037999999999999972e+02
2.305000000000000071e+01,1.216599999999999966e+02,3.189999999999999947e+00,2.700000000000000000e+01
2.349300000000000210e+01,1.208799999999999955e+02,3.870000000000000107e+00,1.500000000000000000e+00
2.378199999999999648e+01,1.214279999999999973e+02,3.109999999999999876e+00,5.000000000000000000e+00
2.301300000000000168e+01,1.214229999999999876e+02,4.000000000000000000e+00,1.459999999999999964e+01
2.339999999999999858e+01,1.215900000000000034e+02,3.029999999999999805e+00,1.751999999999999886e+02
2.441000000000000014e+01,1.219300000000000068e+02,3.060000000000000053e+00,1.950000000000000000e+01
2.386100000000000065e+01,1.211850000000000023e+02,6.400000000000000355e+00,3.560000000000000142e+01
2.389900000000000091e+01,1.211099999999999994e+02,4.879999999999999893e+00,1.400000000000000000e+01
2.392099999999999937e+01,1.210770000000000124e+02,4.620000000000000107e+00,2.160000000000000142e+01
2.384300000000000352e+01,1.210470000000000113e+02,4.290000000000000036e+00,2.419999999999999929e+01
2.383999999999999986e+01,1.209899999999999949e+02,3.970000000000000195e+00,2.260000000000000142e+01
2.387699999999999889e+01,1.210639999999999930e+02,3.709999999999999964e+00,2.539999999999999858e+01
2.385999999999999943e+01,1.210400000000000063e+02,3.069999999999999840e+00,2.619999999999999929e+01
2.383999999999999986e+01,1.210100000000000051e+02,3.209999999999999964e+00,2.530000000000000071e+01
2.383999999999999986e+01,1.210199999999999960e+02,3.049999999999999822e+00,3.260000000000000142e+01
2.387999999999999901e+01,1.210499999999999972e+02,3.100000000000000089e+00,2.869999999999999929e+01
2.385999999999999943e+01,1.210400000000000063e+02,3.259999999999999787e+00,2.789999999999999858e+01
2.389999999999999858e+01,1.210699999999999932e+02,3.109999999999999876e+00,2.439999999999999858e+01
2.387999999999999901e+01,1.210499999999999972e+02,3.479999999999999982e+00,2.669999999999999929e+01
2.387000000000000099e+01,1.210400000000000063e+02,3.319999999999999840e+00,2.750000000000000000e+01
2.387999999999999901e+01,1.210499999999999972e+02,3.189999999999999947e+00,2.660000000000000142e+01
2.383999999999999986e+01,1.210600000000000023e+02,3.459999999999999964e+00,2.910000000000000142e+01
2.385000000000000142e+01,1.210499999999999972e+02,3.250000000000000000e+00,2.750000000000000000e+01
2.387000000000000099e+01,1.210100000000000051e+02,3.060000000000000053e+00,2.200000000000000000e+01
2.383999999999999986e+01,1.210300000000000011e+02,3.109999999999999876e+00,3.139999999999999858e+01
2.386800000000000210e+01,1.210409999999999968e+02,3.899999999999999911e+00,3.080000000000000071e+01
2.383999999999999986e+01,1.210199999999999960e+02,3.350000000000000089e+00,2.869999999999999929e+01
2.385099999999999909e+01,1.210339999999999918e+02,4.000000000000000000e+00,2.339999999999999858e+01
2.389999999999999858e+01,1.210300000000000011e+02,3.430000000000000160e+00,2.760000000000000142e+01
2.383999999999999986e+01,1.210300000000000011e+02,3.379999999999999893e+00,2.660000000000000142e+01
2.391000000000000014e+01,1.210900000000000034e+02,3.129999999999999893e+00,2.650000000000000000e+01
2.391099999999999781e+01,1.210629999999999882e+02,3.700000000000000178e+00,2.160000000000000142e+01
2.383999999999999986e+01,1.210600000000000023e+02,3.229999999999999982e+00,2.689999999999999858e+01
2.371000000000000085e+01,1.209300000000000068e+02,3.040000000000000036e+00,2.100000000000000000e+01
2.383999999999999986e+01,1.210499999999999972e+02,3.220000000000000195e+00,2.130000000000000071e+01
2.387999999999999901e+01,1.210600000000000023e+02,3.180000000000000160e+00,2.839999999999999858e+01
2.387999999999999901e+01,1.210699999999999932e+02,3.430000000000000160e+00,2.600000000000000000e+01
2.389000000000000057e+01,1.210300000000000011e+02,3.169999999999999929e+00,2.600000000000000000e+01
2.391400000000000148e+01,1.210649999999999977e+02,3.700000000000000178e+00,2.380000000000000071e+01
2.391199999999999903e+01,1.210529999999999973e+02,3.600000000000000089e+00,3.300000000000000000e+01
2.392000000000000171e+01,1.210799999999999983e+02,3.149999999999999911e+00,2.410000000000000142e+01
2.385999999999999943e+01,1.210499999999999972e+02,3.160000000000000142e+00,2.630000000000000071e+01
2.392999999999999972e+01,1.210820000000000078e+02,3.600000000000000089e+00,2.210000000000000142e+01
2.391000000000000014e+01,1.210999999999999943e+02,3.029999999999999805e+00,2.200000000000000000e+01
2.385999999999999943e+01,1.210600000000000023e+02,3.140000000000000124e+00,2.589999999999999858e+01
2.384800000000000253e+01,1.210189999999999912e+02,3.790000000000000036e+00,2.230000000000000071e+01
2.385000000000000142e+01,1.210600000000000023e+02,3.189999999999999947e+00,2.780000000000000071e+01
2.392999999999999972e+01,1.210900000000000034e+02,3.270000000000000018e+00,2.650000000000000000e+01
2.384300000000000352e+01,1.210450000000000017e+02,3.520000000000000018e+00,2.500000000000000000e+01
2.385000000000000142e+01,1.210499999999999972e+02,3.009999999999999787e+00,2.680000000000000071e+01
2.383999999999999986e+01,1.210499999999999972e+02,3.029999999999999805e+00,2.669999999999999929e+01
2.383999999999999986e+01,1.210499999999999972e+02,3.020000000000000018e+00,2.650000000000000000e+01
2.391000000000000014e+01,1.210799999999999983e+02,3.220000000000000195e+00,2.569999999999999929e+01
2.384900000000000020e+01,1.210320000000000107e+02,3.770000000000000018e+00,1.719999999999999929e+01
2.389999999999999858e+01,1.210900000000000034e+02,3.410000000000000142e+00,2.339999999999999858e+01
2.382999999999999829e+01,1.210900000000000034e+02,3.310000000000000053e+00,2.789999999999999858e+01
2.382999999999999829e+01,1.210600000000000023e+02,3.020000000000000018e+00,2.739999999999999858e+01
2.387000000000000099e+01,1.210900000000000034e+02,3.379999999999999893e+00,1.490000000000000036e+01
2.385999999999999943e+01,1.210400000000000063e+02,3.279999999999999805e+00,2.489999999999999858e+01
2.387000000000000099e+01,1.210300000000000011e+02,3.120000000000000107e+00,2.589999999999999858e+01
2.382999999999999829e+01,1.210600000000000023e+02,3.500000000000000000e+00,2.739999999999999858e+01
2.387099999999999866e+01,1.210499999999999972e+02,3.410000000000000142e+00,2.250000000000000000e+01
2.389000000000000057e+01,1.211099999999999994e+02,3.540000000000000036e+00,1.559999999999999964e+01
2.382999999999999829e+01,1.210600000000000023e+02,3.169999999999999929e+00,2.710000000000000142e+01
2.389999999999999858e+01,1.210900000000000034e+02,3.450000000000000178e+00,2.239999999999999858e+01
2.392900000000000205e+01,1.210610000000000070e+02,4.080000000000000071e+00,2.810000000000000142e+01
2.296000000000000085e+01,1.213299999999999983e+02,3.299999999999999822e+00,1.850000000000000000e+01
2.389999999999999858e+01,1.210799999999999983e+02,3.100000000000000089e+00,2.480000000000000071e+01
2.383999999999999986e+01,1.210400000000000063e+02,3.500000000000000000e+00,2.800000000000000000e+01
2.382999999999999829e+01,1.210799999999999983e+02,3.140000000000000124e+00,2.680000000000000071e+01
2.392000000000000171e+01,1.211099999999999994e+02,3.270000000000000018e+00,2.350000000000000000e+01
2.383999999999999986e+01,1.210499999999999972e+02,3.379999999999999893e+00,2.810000000000000142e+01
2.389999999999999858e+01,1.210999999999999943e+02,3.509999999999999787e+00,2.239999999999999858e+01
2.383999999999999986e+01,1.210499999999999972e+02,3.540000000000000036e+00,2.610000000000000142e+01
2.385000000000000142e+01,1.210400000000000063e+02,3.160000000000000142e+00,2.839999999999999858e+01
2.389000000000000057e+01,1.211099999999999994e+02,3.089999999999999858e+00,1.569999999999999929e+01
2.387999999999999901e+01,1.210499999999999972e+02,3.080000000000000071e+00,2.769999999999999929e+01
2.389400000000000190e+01,1.210579999999999927e+02,3.450000000000000178e+00,2.250000000000000000e+01
2.471599999999999753e+01,1.218379999999999939e+02,3.819999999999999840e+00,1.290000000000000036e+01
2.470499999999999829e+01,1.218610000000000042e+02,3.450000000000000178e+00,1.300000000000000000e+01
2.387999999999999901e+01,1.210499999999999972e+02,3.250000000000000000e+00,2.789999999999999858e+01
2.380999999999999872e+01,1.210400000000000063e+02,3.609999999999999876e+00,2.850000000000000000e+01
2.382999999999999829e+01,1.210900000000000034e+02,3.129999999999999893e+00,2.450000000000000000e+01
2.389499999999999957e+01,1.210579999999999927e+02,4.200000000000000178e+00,2.789999999999999858e+01
2.398999999999999844e+01,1.211400000000000006e+02,3.040000000000000036e+00,2.650000000000000000e+01
2.385999999999999943e+01,1.210999999999999943e+02,3.799999999999999822e+00,2.350000000000000000e+01
2.385000000000000142e+01,1.210900000000000034e+02,3.520000000000000018e+00,2.589999999999999858e+01
2.385999999999999943e+01,1.210600000000000023e+02,3.129999999999999893e+00,2.330000000000000071e+01
2.389999999999999858e+01,1.211099999999999994e+02,3.299999999999999822e+00,1.900000000000000000e+01
2.389000000000000057e+01,1.210999999999999943e+02,3.370000000000000107e+00,1.950000000000000000e+01
2.359499999999999886e+01,1.209020000000000010e+02,3.149999999999999911e+00,8.800000000000000711e+00
2.386300000000000310e+01,1.210390000000000015e+02,3.720000000000000195e+00,2.569999999999999929e+01
2.371000000000000085e+01,1.214300000000000068e+02,3.100000000000000089e+00,1.269999999999999929e+01
2.387999999999999901e+01,1.210699999999999932e+02,3.359999999999999876e+00,2.630000000000000071e+01
2.382000000000000028e+01,1.210300000000000011e+02,3.049999999999999822e+00,2.669999999999999929e+01
2.385000000000000142e+01,1.210199999999999960e+02,3.049999999999999822e+00,2.780000000000000071e+01
2.389800000000000324e+01,1.210949999999999989e+02,3.959999999999999964e+00,1.469999999999999929e+01
2.395400000000000063e+01,1.217099999999999937e+02,3.439999999999999947e+00,6.299999999999999822e+00
2.426000000000000156e+01,1.209399999999999977e+02,3.370000000000000107e+00,8.300000000000000711e+00
2.385000000000000142e+01,1.210900000000000034e+02,3.180000000000000160e+00,2.439999999999999858e+01
2.385699999999999932e+01,1.210329999999999870e+02,3.689999999999999947e+00,2.680000000000000071e+01
2.382999999999999829e+01,1.210499999999999972e+02,3.779999999999999805e+00,2.719999999999999929e+01
2.385999999999999943e+01,1.210499999999999972e+02,3.319999999999999840e+00,2.860000000000000142e+01
2.387000000000000099e+01,1.210499999999999972e+02,3.220000000000000195e+00,2.550000000000000000e+01
2.387999999999999901e+01,1.210400000000000063e+02,3.049999999999999822e+00,2.789999999999999858e+01
2.385000000000000142e+01,1.210699999999999932e+02,3.200000000000000178e+00,2.330000000000000071e+01
2.426000000000000156e+01,1.212300000000000040e+02,3.089999999999999858e+00,8.400000000000000355e+00
2.389999999999999858e+01,1.210939999999999941e+02,4.379999999999999893e+00,1.480000000000000071e+01
2.385000000000000142e+01,1.210499999999999972e+02,3.049999999999999822e+00,2.450000000000000000e+01
2.425000000000000000e+01,1.211500000000000057e+02,3.549999999999999822e+00,1.159999999999999964e+01
2.398000000000000043e+01,1.206700000000000017e+02,3.020000000000000018e+00,1.169999999999999929e+01
2.385000000000000142e+01,1.210199999999999960e+02,3.609999999999999876e+00,1.230000000000000071e+01
2.385000000000000142e+01,1.210799999999999983e+02,3.330000000000000071e+00,2.700000000000000000e+01
2.398000000000000043e+01,1.216899999999999977e+02,3.339999999999999858e+00,4.329999999999999716e+01
2.415900000000000247e+01,1.218139999999999930e+02,3.899999999999999911e+00,7.799999999999999822e+00
2.413100000000000023e+01,1.218349999999999937e+02,3.180000000000000160e+00,2.600000000000000089e+00
2.425000000000000000e+01,1.217900000000000063e+02,3.100000000000000089e+00,5.950000000000000000e+01
2.423000000000000043e+01,1.210699999999999932e+02,3.259999999999999787e+00,8.800000000000000711e+00
2.387000000000000099e+01,1.210400000000000063e+02,3.299999999999999822e+00,2.880000000000000071e+01
2.415399999999999991e+01,1.217870000000000061e+02,3.299999999999999822e+00,4.099999999999999645e+00
2.415599999999999881e+01,1.217829999999999870e+02,3.080000000000000071e+00,6.799999999999999822e+00
2.437000000000000099e+01,1.209200000000000017e+02,3.020000000000000018e+00,7.200000000000000178e+00
2.419999999999999929e+01,1.217099999999999937e+02,3.209999999999999964e+00,6.400000000000000355e+00
2.392999999999999972e+01,1.210720000000000027e+02,3.779999999999999805e+00,2.469999999999999929e+01
2.385999999999999943e+01,1.210499999999999972e+02,3.509999999999999787e+00,2.660000000000000142e+01
2.430999999999999872e+01,1.210799999999999983e+02,3.299999999999999822e+00,5.299999999999999822e+00
2.382999999999999829e+01,1.210499999999999972e+02,3.680000000000000160e+00,2.860000000000000142e+01
2.482999999999999829e+01,1.215300000000000011e+02,3.799999999999999822e+00,8.209999999999999432e+01
2.330999999999999872e+01,1.213900000000000006e+02,3.100000000000000089e+00,1.000000000000000000e+01
2.483399999999999963e+01,1.219239999999999924e+02,3.500000000000000000e+00,1.080000000000000071e+01
2.378999999999999915e+01,1.209699999999999989e+02,2.220000000000000195e+00,2.469999999999999929e+01
2.421000000000000085e+01,1.218289999999999935e+02,3.049999999999999822e+00,1.800000000000000044e+00
2.412000000000000099e+01,1.211899999999999977e+02,3.270000000000000018e+00,3.399999999999999911e+00
2.383999999999999986e+01,1.210600000000000023e+02,3.169999999999999929e+00,2.169999999999999929e+01
2.391000000000000014e+01,1.210900000000000034e+02,3.000000000000000000e+00,1.830000000000000071e+01
2.410999999999999943e+01,1.213799999999999955e+02,3.200000000000000178e+00,9.599999999999999645e+00
2.398699999999999832e+01,1.211089999999999947e+02,4.299999999999999822e+00,3.939999999999999858e+01
2.401999999999999957e+01,1.212800000000000011e+02,3.339999999999999858e+00,1.700000000000000000e+01
2.387000000000000099e+01,1.210699999999999932e+02,3.439999999999999947e+00,2.500000000000000000e+01
2.401399999999999935e+01,1.210690000000000026e+02,4.299999999999999822e+00,4.210000000000000142e+01
2.396000000000000085e+01,1.211200000000000045e+02,3.620000000000000107e+00,2.360000000000000142e+01
2.396000000000000085e+01,1.211099999999999994e+02,4.089999999999999858e+00,2.510000000000000142e+01
2.397400000000000020e+01,1.211050000000000040e+02,5.299999999999999822e+00,2.700000000000000000e+01
2.394000000000000128e+01,1.211099999999999994e+02,3.229999999999999982e+00,2.419999999999999929e+01
2.392000000000000171e+01,1.210999999999999943e+02,3.250000000000000000e+00,2.630000000000000071e+01
2.446000000000000085e+01,1.219399999999999977e+02,4.209999999999999964e+00,2.089999999999999858e+01
2.392999999999999972e+01,1.210999999999999943e+02,3.419999999999999929e+00,2.739999999999999858e+01
2.398999999999999844e+01,1.213100000000000023e+02,3.049999999999999822e+00,2.230000000000000071e+01
2.389000000000000057e+01,1.210799999999999983e+02,3.229999999999999982e+00,2.500000000000000000e+01
2.383599999999999852e+01,1.210240000000000009e+02,3.410000000000000142e+00,2.680000000000000071e+01
2.442000000000000171e+01,1.210900000000000034e+02,3.129999999999999893e+00,1.119999999999999929e+01
2.392000000000000171e+01,1.210999999999999943e+02,3.009999999999999787e+00,2.869999999999999929e+01
2.376000000000000156e+01,1.209699999999999989e+02,3.350000000000000089e+00,2.639999999999999858e+01
2.426999999999999957e+01,1.218599999999999994e+02,3.080000000000000071e+00,1.440000000000000036e+01
2.278000000000000114e+01,1.214399999999999977e+02,3.009999999999999787e+00,3.200000000000000000e+01
2.270899999999999963e+01,1.206439999999999912e+02,3.120000000000000107e+00,1.869999999999999929e+01
2.405000000000000071e+01,1.215999999999999943e+02,3.020000000000000018e+00,2.969999999999999929e+01
2.403000000000000114e+01,1.212800000000000011e+02,3.080000000000000071e+00,5.400000000000000355e+00
2.403999999999999915e+01,1.212600000000000051e+02,3.080000000000000071e+00,8.800000000000000711e+00
2.403999999999999915e+01,1.212699999999999960e+02,3.229999999999999982e+00,4.500000000000000000e+00
2.432000000000000028e+01,1.210300000000000011e+02,3.750000000000000000e+00,2.700000000000000178e+00
2.485699999999999932e+01,1.211089999999999947e+02,3.500000000000000000e+00,7.000000000000000000e+00
2.439999999999999858e+01,1.209399999999999977e+02,3.009999999999999787e+00,8.099999999999999645e+00
2.392000000000000171e+01,1.211500000000000057e+02,3.379999999999999893e+00,3.600000000000000089e+00
2.439000000000000057e+01,1.209500000000000028e+02,3.430000000000000160e+00,5.599999999999999645e+00
2.383999999999999986e+01,1.209500000000000028e+02,3.109999999999999876e+00,8.099999999999999645e+00
2.503999999999999915e+01,1.217500000000000000e+02,3.189999999999999947e+00,1.310000000000000000e+02
2.303000000000000114e+01,1.217900000000000063e+02,3.410000000000000142e+00,1.240000000000000036e+01
2.417999999999999972e+01,1.210799999999999983e+02,3.160000000000000142e+00,5.000000000000000000e+00
2.423000000000000043e+01,1.211700000000000017e+02,2.500000000000000000e+00,7.500000000000000000e+00
2.419999999999999929e+01,1.211700000000000017e+02,3.470000000000000195e+00,2.500000000000000000e+00
2.389000000000000057e+01,1.210799999999999983e+02,3.020000000000000018e+00,1.880000000000000071e+01
2.410000000000000142e+01,1.217099999999999937e+02,3.049999999999999822e+00,3.400000000000000000e+01
2.451000000000000156e+01,1.216500000000000057e+02,3.259999999999999787e+00,4.239999999999999858e+01
2.387999999999999901e+01,1.210799999999999983e+02,3.049999999999999822e+00,2.250000000000000000e+01
2.385999999999999943e+01,1.210699999999999932e+02,3.180000000000000160e+00,2.560000000000000142e+01
2.396999999999999886e+01,1.211599999999999966e+02,3.229999999999999982e+00,3.600000000000000089e+00
2.446199999999999974e+01,1.219779999999999944e+02,3.040000000000000036e+00,1.500000000000000000e+01
2.355999999999999872e+01,1.205570000000000022e+02,3.350000000000000089e+00,5.400000000000000355e+00
2.438599999999999923e+01,1.217249999999999943e+02,3.600000000000000089e+00,2.460000000000000142e+01
2.391000000000000014e+01,1.218799999999999955e+02,3.279999999999999805e+00,8.000000000000000000e+01
2.415500000000000114e+01,1.217720000000000056e+02,3.669999999999999929e+00,2.799999999999999822e+00
2.419000000000000128e+01,1.217199999999999989e+02,3.120000000000000107e+00,7.900000000000000355e+00
2.436400000000000077e+01,1.209070000000000107e+02,3.379999999999999893e+00,7.099999999999999645e+00
2.434099999999999753e+01,1.209239999999999924e+02,3.390000000000000124e+00,4.900000000000000355e+00
2.423000000000000043e+01,1.219399999999999977e+02,3.069999999999999840e+00,1.689999999999999858e+01
2.385000000000000142e+01,1.210300000000000011e+02,3.379999999999999893e+00,2.719999999999999929e+01
2.348999999999999844e+01,1.217099999999999937e+02,3.580000000000000071e+00,7.600000000000000000e+01
2.414000000000000057e+01,1.219200000000000017e+02,3.140000000000000124e+00,4.129999999999999716e+01
2.421000000000000085e+01,1.216729999999999876e+02,3.000000000000000000e+00,1.380000000000000071e+01
2.428999999999999915e+01,1.210900000000000034e+02,3.080000000000000071e+00,8.800000000000000711e+00
2.396000000000000085e+01,1.210900000000000034e+02,3.399999999999999911e+00,4.000000000000000000e+00
2.396000000000000085e+01,1.211099999999999994e+02,3.080000000000000071e+00,7.000000000000000000e+00
2.385000000000000142e+01,1.210699999999999932e+02,3.069999999999999840e+00,2.250000000000000000e+01
2.299500000000000099e+01,1.214179999999999922e+02,3.790000000000000036e+00,1.680000000000000071e+01
2.414999999999999858e+01,1.212399999999999949e+02,3.270000000000000018e+00,2.000000000000000000e+00
2.387999999999999901e+01,1.210900000000000034e+02,3.020000000000000018e+00,1.559999999999999964e+01
2.433599999999999852e+01,1.218689999999999998e+02,3.350000000000000089e+00,1.899999999999999911e+00
2.464000000000000057e+01,1.216400000000000006e+02,3.279999999999999805e+00,4.039999999999999858e+01
2.419000000000000128e+01,1.211400000000000006e+02,3.500000000000000000e+00,8.300000000000000711e+00
2.276000000000000156e+01,1.204899999999999949e+02,3.950000000000000178e+00,2.619999999999999929e+01
2.273000000000000043e+01,1.204800000000000040e+02,3.089999999999999858e+00,2.650000000000000000e+01
2.388599999999999923e+01,1.210420000000000016e+02,3.299999999999999822e+00,2.050000000000000000e+01
2.332999999999999829e+01,1.208799999999999955e+02,3.049999999999999822e+00,2.100000000000000089e+00
2.378999999999999915e+01,1.210499999999999972e+02,3.479999999999999982e+00,2.239999999999999858e+01
2.332000000000000028e+01,1.208900000000000006e+02,3.270000000000000018e+00,3.000000000000000000e+00
2.389000000000000057e+01,1.209899999999999949e+02,3.589999999999999858e+00,6.599999999999999645e+00
2.332099999999999795e+01,1.205270000000000010e+02,4.200000000000000178e+00,1.769999999999999929e+01
2.417999999999999972e+01,1.210300000000000011e+02,3.430000000000000160e+00,3.799999999999999822e+00
2.331500000000000128e+01,1.208850000000000051e+02,3.700000000000000178e+00,5.000000000000000000e+00
2.385999999999999943e+01,1.210400000000000063e+02,3.430000000000000160e+00,2.469999999999999929e+01
2.333099999999999952e+01,1.205429999999999922e+02,3.770000000000000018e+00,1.259999999999999964e+01
2.437000000000000099e+01,1.209500000000000028e+02,3.500000000000000000e+00,5.000000000000000000e+00
2.392000000000000171e+01,1.211400000000000006e+02,3.089999999999999858e+00,4.799999999999999822e+00
2.423000000000000043e+01,1.209899999999999949e+02,3.160000000000000142e+00,7.200000000000000178e+00
2.396699999999999875e+01,1.217420000000000044e+02,3.700000000000000178e+00,3.900000000000000000e+01
2.396000000000000085e+01,1.218529999999999944e+02,4.099999999999999645e+00,5.999999999999999778e-01
2.460399999999999920e+01,1.212900000000000063e+02,3.919999999999999929e+00,6.900000000000000355e+00
2.441199999999999903e+01,1.217679999999999865e+02,3.350000000000000089e+00,7.799999999999999822e+00
2.382099999999999795e+01,1.208460000000000036e+02,3.370000000000000107e+00,2.569999999999999929e+01
2.469000000000000128e+01,1.220000000000000000e+02,3.089999999999999858e+00,5.700000000000000000e+01
2.414000000000000057e+01,1.210300000000000011e+02,3.089999999999999858e+00,3.100000000000000089e+00
2.370800000000000196e+01,1.213429999999999893e+02,3.790000000000000036e+00,3.700000000000000178e+00
2.449399999999999977e+01,1.220250000000000057e+02,3.600000000000000089e+00,2.530000000000000071e+01
2.372800000000000153e+01,1.217579999999999956e+02,4.200000000000000178e+00,6.010000000000000142e+01
2.500000000000000000e+01,1.218100000000000023e+02,3.180000000000000160e+00,1.416999999999999886e+02
2.344300000000000139e+01,1.207639999999999958e+02,3.640000000000000124e+00,2.100000000000000089e+00
2.371000000000000085e+01,1.217699999999999960e+02,3.169999999999999929e+00,4.079999999999999716e+01
2.373999999999999844e+01,1.212999999999999972e+02,3.069999999999999840e+00,8.599999999999999645e+00
2.398199999999999932e+01,1.217439999999999998e+02,3.600000000000000089e+00,8.500000000000000000e+00
2.387500000000000000e+01,1.215620000000000118e+02,3.459999999999999964e+00,1.960000000000000142e+01
2.305999999999999872e+01,1.213199999999999932e+02,3.209999999999999964e+00,1.710000000000000142e+01
2.439000000000000057e+01,1.209399999999999977e+02,3.339999999999999858e+00,8.099999999999999645e+00
2.373000000000000043e+01,1.213199999999999932e+02,3.149999999999999911e+00,5.500000000000000000e+00
2.343800000000000239e+01,1.207689999999999912e+02,3.009999999999999787e+00,6.500000000000000000e+00
2.350400000000000134e+01,1.208929999999999865e+02,3.200000000000000178e+00,8.000000000000000000e+00
